"","observed_species","richness","chao1","ace","shannon","simpson","pielou","goods_covers","name","group"
"Sample679",34,34,39.25,41.1463978147425,2.29817096481387,0.834050263624553,0.651711856678075,0.994974874371859,"Sample679","HC"
"Sample680",35,35,37,38.3031604642334,2.39036715858312,0.853518953603006,0.672329998987987,0.996410624551328,"Sample680","HC"
"Sample682",23,23,23,23,1.17594728404643,0.405446368340523,0.375043678305099,1,"Sample682","HC"
"Sample683",51,51,73,60.3451740054491,2.57804408280292,0.859447478392887,0.655686269845241,0.991385498923187,"Sample683","HC"
"Sample684",22,22,25.3333333333333,26.1852551984877,1.17664771375766,0.536471713505482,0.380663718312659,0.996410624551328,"Sample684","HC"
"Sample685",23,23,23.75,24.9013850415512,2.05596668769421,0.812644908472214,0.655707376926213,0.997846374730797,"Sample685","HC"
"Sample686",24,24,27,26.281179138322,2.14478408591809,0.844771493607923,0.674873428963686,0.997128499641062,"Sample686","HC"
"Sample687",31,31,33,34.2481583014632,1.71972110871259,0.677181415229156,0.500794268093502,0.996410624551328,"Sample687","HC"
"Sample688",31,31,32,33.1512056737589,2.19661789797572,0.801289804576157,0.63966979699479,0.997846374730797,"Sample688","HC"
"Sample689",21,21,22.5,25.6709519436792,1.34536405148329,0.56537636392402,0.441896579513897,0.997128499641062,"Sample689","HC"
"Sample690",17,17,17,17,1.04854487029674,0.378543316521073,0.370090333118218,1,"Sample690","HC"
"Sample692",45,45,45.6666666666667,47.5774151825689,2.36072597820855,0.768110885676459,0.620156366515957,0.997128499641062,"Sample692","HC"
"Sample693",31,31,34.75,34.6584615384615,1.2859628311978,0.4523788051116,0.374480961815523,0.995692749461594,"Sample693","HC"
"Sample694",32,32,33,33.4246568759371,1.75638105382009,0.622230215790263,0.506784447251515,0.997846374730797,"Sample694","HC"
"Sample695",41,41,41.75,42.4828585649358,2.85661961596077,0.909356545830372,0.769237694771853,0.997846374730797,"Sample695","HC"
"Sample696",29,29,30.5,30.4328336368366,1.92307030023952,0.707651682677566,0.571102272367689,0.997846374730797,"Sample696","HC"
"Sample697",51,51,57,57.561499287958,2.84300936075176,0.890963895469554,0.723076155028236,0.993539124192391,"Sample697","HC"
"Sample698",37,37,40.1111111111111,45.0006360985953,1.91792744012402,0.722785293506812,0.53114678497899,0.994256999282125,"Sample698","HC"
"Sample699",46,46,64.3333333333333,55.931961350187,2.5514397234573,0.835332441099972,0.666408644538242,0.992103374012922,"Sample699","HC"
"Sample701",31,31,33,33.0307927314388,1.63946255281799,0.59770187209249,0.477422440793222,0.997128499641062,"Sample701","HC"
"Sample703",42,42,46.2,45.9115377670653,1.66731696741359,0.553256488575582,0.446084629646682,0.994974874371859,"Sample703","HC"
"Sample704",32,32,32.75,34.5419347426471,2.74599266101516,0.901577933766876,0.792325998872811,0.997846374730797,"Sample704","HC"
"Sample705",32,32,35.3333333333333,34.6850184375268,2.01153388234248,0.769184863915517,0.580405991327124,0.996410624551328,"Sample705","HC"
"Sample708",31,31,32.2,32.892579844713,2.3080846841084,0.868994753276175,0.672129669293409,0.997128499641062,"Sample708","HC"
"Sample709",35,35,38.5,42.7893892287634,1.37629996003227,0.473648109277801,0.387106954432954,0.994256999282125,"Sample709","HC"
"Sample710",40,40,43.3333333333333,42.701411298161,2.57819307255462,0.850368136446771,0.698909548177117,0.996410624551328,"Sample710","HC"
"Sample712",34,34,35.4285714285714,37.7066666666667,2.46922984993244,0.869077208419288,0.700220477371982,0.996410624551328,"Sample712","HC"
"Sample713",23,23,23.2,23.7741935483871,1.81777816667472,0.764164376389176,0.579742152748973,0.998564249820531,"Sample713","HC"
"Sample714",23,23,24,24.8514747505192,1.71992595936331,0.731137999504238,0.54853424720914,0.997846374730797,"Sample714","HC"
"Sample715",25,25,28.3333333333333,28.0599243856333,1.06165932647637,0.408258088720703,0.329823014070398,0.996410624551328,"Sample715","HC"
"Sample716",37,37,40.75,41.2784,2.33531908588632,0.814846460793352,0.646738348082857,0.995692749461594,"Sample716","HC"
"Sample717",21,21,21,21.345658514259,1.26215881248285,0.474354131440713,0.414567091654164,0.999282124910266,"Sample717","HC"
"Sample718",34,34,34.25,34.6875283446712,2.55455239123524,0.861274890502147,0.724416114972617,0.998564249820531,"Sample718","HC"
"Sample719",28,28,38.5,33.8703250290751,1.30014357068454,0.504015307797319,0.390175202846771,0.994974874371859,"Sample719","HC"
"Sample720",58,58,67.1666666666667,67.2155904870289,3.18971285896315,0.937044982887981,0.785557844471239,0.992103374012922,"Sample720","HC"
"Sample721",42,42,44.1428571428571,47.5247055443838,2.2165779241207,0.729130216769418,0.593037413814741,0.995692749461594,"Sample721","HC"
"Sample722",46,46,52,54.0412045252884,2.40559195189639,0.808810744317423,0.6283147735127,0.993539124192391,"Sample722","HC"
"Sample723",26,26,26,26.245501845653,2.37531123335138,0.870257347655105,0.729048757650938,0.999282124910266,"Sample723","HC"
"Sample726",7,7,8,9.4017094017094,0.537320057215735,0.252224098649333,0.276127886725186,0.998564249820531,"Sample726","HC"
"Sample727",36,36,37,36.6280169901766,2.39818903911283,0.785856263163835,0.669227393603798,0.998564249820531,"Sample727","HC"
"Sample728",22,22,22,22.2277892561983,2.1431277793879,0.838424508966739,0.693334954704185,0.999282124910266,"Sample728","HC"
"Sample729",39,39,41,42.1059827680501,2.50539578059661,0.868447457263757,0.68386887477202,0.996410624551328,"Sample729","HC"
"Sample731",41,41,41.25,41.5672618317404,2.87385436279779,0.904942103605918,0.773878710625982,0.998564249820531,"Sample731","HC"
"Sample732",44,44,51,48.4131429782121,2.16121714133431,0.756780518323336,0.571117557630567,0.994256999282125,"Sample732","HC"
"Sample733",42,42,45.75,45.0621197245502,2.33885346469247,0.808120182493846,0.625751792842155,0.995692749461594,"Sample733","HC"
"Sample734",56,56,59,59.162414982558,3.42564382638994,0.95620240470118,0.851017274906559,0.995692749461594,"Sample734","HC"
"Sample735",41,41,41.2,41.7614035087719,2.8807961601528,0.91554686569964,0.775748015228212,0.998564249820531,"Sample735","HC"
"Sample736",45,45,47.5,49.1394431329431,2.68489544276051,0.870631487866983,0.70531481316656,0.995692749461594,"Sample736","HC"
"Sample737",47,47,52,48.9425837320574,2.37666755555542,0.762205036050935,0.617292582367444,0.996410624551328,"Sample737","HC"
"Sample738",28,28,28.3333333333333,28.8618385964912,1.39591913328858,0.49098842587463,0.418917605154788,0.998564249820531,"Sample738","HC"
"Sample739",34,34,37,37.8931346688529,1.86631264681057,0.747257979982983,0.529246126078874,0.995692749461594,"Sample739","HC"
"Sample741",26,26,26.5,26.650895140665,1.388962910344,0.471316690106259,0.426311158719523,0.998564249820531,"Sample741","HC"
"Sample745",36,36,36,36.2497088030324,2.83887537486867,0.9098749825427,0.792203257084431,0.999282124910266,"Sample745","HC"
"Sample746",39,39,42,44.5286813231092,1.89685817235784,0.724899237238392,0.517763410467452,0.994974874371859,"Sample746","HC"
"Sample749",36,36,37.4285714285714,38.530850277983,1.60995214519916,0.589478002256179,0.449265700237313,0.996410624551328,"Sample749","HC"
"Sample750",35,35,45,37.9850260416667,2.59922185182909,0.859259892942304,0.731073809617452,0.996410624551328,"Sample750","HC"
"Sample752",38,38,38.8571428571429,39.6863496626342,2.14059951817103,0.751448762631741,0.588467028457145,0.997128499641062,"Sample752","HC"
"Sample753",44,44,47,48.1429429429429,2.12393422360482,0.739518534112466,0.561265271847815,0.994974874371859,"Sample753","HC"
"Sample762",49,49,50.4285714285714,51.8633318463684,2.87731315887738,0.880444680586813,0.739323231412877,0.996410624551328,"Sample762","HC"
"Sample773",61,61,67.4285714285714,68.9374626288207,3.33942676700605,0.947038546233372,0.812339876469939,0.992821249102656,"Sample773","HC"
"Sample784",68,68,74.875,75.2315422458995,3.06659538516736,0.900585379981643,0.726766153645256,0.992103374012922,"Sample784","HC"
"Sample795",41,41,42.6666666666667,44.181581685744,2.25744672905762,0.767109055687627,0.607890917022392,0.996410624551328,"Sample795","HC"
"Sample805",73,73,81.0769230769231,85.088437819363,3.24059628097548,0.927174071567972,0.755302858685946,0.989231873653984,"Sample805","HC"
"Sample806",59,59,65.875,66.1639184522965,2.68617075097477,0.840313762433334,0.658772798025316,0.992103374012922,"Sample806","HC"
"Sample807",46,46,49,48.98388,2.29021770510191,0.767296641138211,0.598180259765791,0.995692749461594,"Sample807","HC"
"Sample808",45,45,52.2,51.9397701949906,2.35234723810069,0.810564977487169,0.617955294019939,0.993539124192391,"Sample808","HC"
"Sample809",60,60,64.5,65.7421245986803,3.03263340522616,0.892534665945871,0.740688371273831,0.993539124192391,"Sample809","HC"
"Sample810",72,72,75.9285714285714,80.1552097665979,3.28608455278206,0.920994058591594,0.768375286106763,0.992103374012922,"Sample810","HC"
"Sample811",50,50,53.1111111111111,56.900243633815,2.78798174981524,0.895610242784015,0.712670080402587,0.994256999282125,"Sample811","HC"
"Sample812",52,52,55,56.0894330484776,2.6079948079594,0.810113535578621,0.660044025048327,0.994974874371859,"Sample812","HC"
"Sample813",68,68,72,73.5214036149844,3.25037215582704,0.93165241652834,0.77032023234364,0.993539124192391,"Sample813","HC"
"Sample814",65,65,67.3333333333333,69.5688925371008,3.51529659827301,0.955879798953747,0.842110798780989,0.994974874371859,"Sample814","HC"
"Sample815",62,62,73.25,67.1699612341012,2.58407402095878,0.78593768761766,0.626118216630484,0.992821249102656,"Sample815","HC"
"Sample816",53,53,60.2,59.6953572284505,2.79739286049392,0.860016418880373,0.704581154585977,0.993539124192391,"Sample816","HC"
"Sample817",66,66,69.2727272727273,72.1383387350827,3.18756391471711,0.923210040562777,0.760817802656304,0.993539124192391,"Sample817","HC"
"Sample818",78,78,84,85.9204660037765,3.15787562286743,0.893005690950909,0.724830542615563,0.990667623833453,"Sample818","HC"
"Sample819",37,37,38.6666666666667,40.2929974211466,2.24087855228041,0.788544300829344,0.620584185653627,0.996410624551328,"Sample819","HC"
"Sample820",63,63,66.4615384615385,69.7383690764441,2.53546341943511,0.789346177096126,0.611967407983223,0.992821249102656,"Sample820","HC"
"Sample821",41,41,41.1666666666667,41.5730151059565,1.944814866843,0.644634308863567,0.523704625064398,0.998564249820531,"Sample821","HC"
"Sample822",52,52,59,55.5005523053435,3.1604740284759,0.937131560788251,0.799868156351178,0.994974874371859,"Sample822","HC"
"Sample823",62,62,66.2,65.0335448816872,3.10999909866166,0.915615921881997,0.753549268938497,0.994974874371859,"Sample823","HC"
"Sample824",50,50,50.75,51.5578249197242,2.20413676072079,0.720629091514386,0.56342632895114,0.997128499641062,"Sample824","HC"
"Sample825",43,43,43.75,44.1434520268548,2.53379536864019,0.825905756863489,0.673666726231332,0.997846374730797,"Sample825","HC"
"Sample826",61,61,65,66.6210815990119,2.88140711789149,0.858098306113688,0.700923261840567,0.993539124192391,"Sample826","HC"
"Sample827",59,59,59.8333333333333,61.7551200724511,3.14795646730412,0.92500550130408,0.772023926355122,0.996410624551328,"Sample827","HC"
"Sample828",39,39,48.1666666666667,51.1763888888889,2.14483644586336,0.803089388074616,0.585451168299369,0.992103374012922,"Sample828","HC"
"Sample829",36,36,37.5,37.9807537530182,2.51309087172911,0.864783356841638,0.701291360500478,0.997128499641062,"Sample829","HC"
"Sample830",43,43,44.5,44.5440867003367,2.14754480874221,0.729886742707487,0.570973291152896,0.997128499641062,"Sample830","HC"
"Sample831",47,47,47.8571428571429,49.3768073804864,2.79774553082066,0.86338574216586,0.726659292121172,0.997128499641062,"Sample831","HC"
"Sample832",47,47,47.75,49.2644002026718,2.19671459571467,0.720689902182433,0.570553345731211,0.997128499641062,"Sample832","HC"
"Sample833",64,64,70.875,73.9897907687328,3.3163696230842,0.940463779259336,0.797418334829729,0.992103374012922,"Sample833","HC"
"Sample834",49,49,52,51.912482251194,2.71922117281835,0.877160904512306,0.698701626624041,0.995692749461594,"Sample834","HC"
"Sample835",50,50,51.75,54.779442630597,2.05352205448121,0.665816004440209,0.524925863583071,0.994974874371859,"Sample835","HC"
"Sample836",46,46,51.25,50.6228218659763,2.83733619113925,0.902544720319885,0.741081730386429,0.994974874371859,"Sample836","HC"
"Sample837",50,50,56.1111111111111,59.2673291925466,1.91750324313918,0.635691017903588,0.490156433251681,0.992103374012922,"Sample837","HC"
"Sample838",38,38,38.1,39.0761095978209,2.06371861105767,0.699474193859256,0.567331884507968,0.998564249820531,"Sample838","HC"
"Sample839",41,41,43.5,43.4100034472995,2.36883288018066,0.803538768604586,0.637885259160443,0.996410624551328,"Sample839","HC"
"Sample840",71,71,86.1666666666667,83.2728438414877,3.44796904864764,0.950638743919577,0.80887356032019,0.989949748743719,"Sample840","HC"
"Sample846",95,95,109,108.695755767778,2.86248304427855,0.816606878098832,0.628581560814324,0.984924623115578,"Sample846","HC"
"Sample847",81,81,148.666666666667,111.552535388487,2.97450170001002,0.903646527169743,0.676877031754332,0.979181622397703,"Sample847","HC"
"Sample848",69,69,76,80.0456732474535,3.00933286536094,0.909762637410208,0.710736223118974,0.989949748743719,"Sample848","HC"
"Sample849",78,78,95.1,92.8807829588615,3.00250277345378,0.88996309617001,0.689167647619729,0.986360373295047,"Sample849","HC"
"Sample850",84,84,89.5714285714286,91.9496854000513,3.27827933845305,0.920317926418061,0.739881490769119,0.990667623833453,"Sample850","HC"
"Sample851",74,74,95.8571428571429,87.6109425101452,2.95853638198362,0.90432781278972,0.687381886174295,0.987078248384781,"Sample851","HC"
"Sample852",75,75,96.0833333333333,97.5399799263968,2.36895965160352,0.74530070102332,0.548689327985941,0.983488872936109,"Sample852","HC"
"Sample853",83,83,116,120.842754209845,1.81704123983293,0.61812085759533,0.411203164157345,0.975592246949031,"Sample853","HC"
"Sample855",72,72,123.230769230769,134.892181212911,1.25918604500309,0.394285034030784,0.294431692809537,0.973438621679828,"Sample855","HC"
"Sample856",78,78,103.375,106.442489963673,1.6052713583335,0.550285011355619,0.368459638270857,0.979181622397703,"Sample856","HC"
"Sample857",85,85,112.083333333333,106.954742590854,2.28535922859869,0.696789248261614,0.514413375405054,0.981335247666906,"Sample857","HC"
"Sample858",55,55,69.4375,78.1058900081793,1.48305603554052,0.63954373446558,0.37008553244481,0.984206748025844,"Sample858","HC"
"Sample859",81,81,106.375,113.584350960201,2.17673403748911,0.692470660141029,0.4953371767141,0.979181622397703,"Sample859","HC"
"Sample860",83,83,110.555555555556,114.86137685276,1.47878171953413,0.459884284513533,0.334653781565456,0.9770279971285,"Sample860","HC"
"Sample861",52,52,83.9090909090909,89.2522201401336,1.27172386162655,0.579772001222397,0.3218540672766,0.980617372577172,"Sample861","HC"
"Sample862",60,60,79.25,79.6845702987077,1.53965136578005,0.640850648483933,0.376043428290375,0.984206748025844,"Sample862","HC"
"Sample863",67,67,112.111111111111,101.416250732902,1.56311338412931,0.576056366335833,0.371754495660547,0.979181622397703,"Sample863","HC"
"Sample864",72,72,124.8,111.422459314404,1.34088610692155,0.455120438620134,0.313535373023239,0.976310122038765,"Sample864","HC"
"Sample866",59,59,59.8333333333333,61.6967838088067,2.77030036822688,0.860617310735814,0.679405255337964,0.996410624551328,"Sample866","HC"
"Sample867",76,76,83.0909090909091,83.7781670860954,3.02035019402093,0.880417882665301,0.697422343214796,0.990667623833453,"Sample867","HC"
"Sample868",65,65,70.0769230769231,73.9682931996328,2.78815513519444,0.867232274592118,0.667919614287283,0.991385498923187,"Sample868","HC"
"Sample869",66,66,78,79.3960356394617,2.79360806967674,0.868758725429012,0.666787179777382,0.98851399856425,"Sample869","HC"
"Sample870",67,67,82.1111111111111,80.145462993694,2.82222347429156,0.873290666232403,0.671208035820784,0.987796123474515,"Sample870","HC"
"Sample871",70,70,80.9285714285714,88.1667855727309,2.85820310818067,0.874694465043915,0.672756575055489,0.987078248384781,"Sample871","HC"
"Sample899",64,64,66.3333333333333,67.7117134435473,3.44050716786351,0.952942334480319,0.827267104869936,0.994974874371859,"Sample899","HC"
"Sample910",56,56,68,60.8174683544304,3.10094962107062,0.929043741938077,0.770354955123014,0.993539124192391,"Sample910","HC"
"Sample921",53,53,56.75,56.0003277039166,2.98161046037812,0.89667700619805,0.750980160980292,0.995692749461594,"Sample921","HC"
"Sample932",61,61,67.4285714285714,66.98393797824,3.16573961378852,0.932083244651109,0.770089211780072,0.992821249102656,"Sample932","HC"
"Sample943",33,33,36.3333333333333,36.4778020234081,2.37868894974257,0.847600735706014,0.680304248718661,0.996410624551328,"Sample943","HC"
"Sample954",45,45,47.5,47.9748601718863,2.10756622838343,0.716726901866527,0.553651980979955,0.995692749461594,"Sample954","HC"
"Sample957",60,60,75.5454545454545,79.2099771646871,2.17117397230005,0.720048813444723,0.5302860908027,0.986360373295047,"Sample957","HC"
"Sample958",53,53,57,57.9718817772167,2.73264687182381,0.862633338984946,0.688273540415564,0.994256999282125,"Sample958","HC"
"Sample959",60,60,63.5,64.1210154890359,3.16009971898328,0.920136525103211,0.771820659194404,0.994974874371859,"Sample959","HC"
"Sample960",58,58,61.2727272727273,64.7122891578542,2.84647171819071,0.862590050034812,0.701024915458095,0.993539124192391,"Sample960","HC"
"Sample961",47,47,50,52.5810269360269,2.82073514985253,0.871867284324401,0.732630392819145,0.994974874371859,"Sample961","HC"
"Sample962",44,44,45,47.3596565377942,2.23138032093918,0.743633045753844,0.589658694939328,0.996410624551328,"Sample962","HC"
"Sample963",60,60,64,64.9103115076508,2.7170913039745,0.869864655036025,0.663620577770784,0.993539124192391,"Sample963","HC"
"Sample964",60,60,67.3333333333333,68.6113353051767,2.96124857747549,0.915036674501623,0.72325338829528,0.991385498923187,"Sample964","HC"
"Sample965",48,48,53.6,52.9292153544337,2.58494250795834,0.846339172016374,0.667736575981135,0.994256999282125,"Sample965","HC"
"Sample966",67,67,78,74.4246373626374,3.31275844899563,0.938405492749358,0.787871730199262,0.992103374012922,"Sample966","HC"
"Sample967",48,48,48.6,49.9424550239013,2.6709662147022,0.868550526192649,0.689958027799696,0.997128499641062,"Sample967","HC"
"Sample968",44,44,44.5,45.1623760516827,1.99896601755447,0.657208718188419,0.528241502391274,0.997846374730797,"Sample968","HC"
"Sample969",47,47,50,51.7313590116279,2.7662884319965,0.897042900895617,0.71848893033811,0.994974874371859,"Sample969","HC"
"Sample970",48,48,53.6,53.3359360712134,2.2368393024587,0.725416643261431,0.577815333317994,0.994256999282125,"Sample970","HC"
"Sample971",55,55,60,64.1385711732642,2.06264093066281,0.672100117034769,0.514716604614736,0.992103374012922,"Sample971","HC"
"Sample972",37,37,42,40.976,2.1630121488052,0.727993366483737,0.599020027907878,0.995692749461594,"Sample972","HC"
"Sample973",44,44,45,46.4140867807727,2.12369153597405,0.752192920298343,0.561201139852792,0.996410624551328,"Sample973","HC"
"Sample974",55,55,59,59.5142361111111,2.17395366937887,0.684905400760339,0.542493865344205,0.994256999282125,"Sample974","HC"
"Sample975",54,54,63.75,64.7759551852916,2.47307049326721,0.819542281193683,0.619975027324883,0.990667623833453,"Sample975","HC"
"Sample976",67,67,89.6666666666667,82.3206349206349,2.91070489674375,0.867233305281407,0.69225152947455,0.987796123474515,"Sample976","HC"
"Sample977",51,51,55.6666666666667,57.039427330664,2.87296449458111,0.885762006628363,0.730694787344997,0.994256999282125,"Sample977","HC"
"Sample978",68,68,92.4285714285714,87.9863937402375,3.00157706513948,0.895094898139554,0.711357171230525,0.986360373295047,"Sample978","HC"
"Sample979",45,45,71,61.8420479102318,2.22450872804154,0.766047445720037,0.584372461183383,0.990667623833453,"Sample979","HC"
"Sample980",53,53,71.3333333333333,60.5517683740873,2.67478465547925,0.845449687160034,0.67369974644665,0.992103374012922,"Sample980","HC"
"Sample987",53,53,57.5,59.9753605769231,2.47186761014755,0.805760934711502,0.622590898596177,0.993539124192391,"Sample987","HC"
"Sample998",63,63,67.5,68.3688569910386,3.19243648879143,0.925427053223249,0.770536489787742,0.993539124192391,"Sample998","HC"
"Sample1009",41,41,45.6666666666667,46.1777892345,2.11668878525959,0.795551957304727,0.569987264886472,0.994256999282125,"Sample1009","HC"
"Sample1020",42,42,45.75,44.9965794170137,2.39424174243222,0.817731360113046,0.640570726401401,0.995692749461594,"Sample1020","HC"
"Sample1021",68,68,93.5,90.9458621677708,3.36585343123677,0.947772397007084,0.797688656216424,0.987078248384781,"Sample1021","HC"
"Sample1022",58,58,62.5,63.4998225847774,2.3780339015096,0.750894251794301,0.585658731161354,0.993539124192391,"Sample1022","HC"
"Sample1023",50,50,55.6,54.2505588585018,2.14350056350964,0.738681614409861,0.547926369690417,0.994256999282125,"Sample1023","HC"
"Sample1024",59,59,63.0909090909091,65.8519984098792,2.93197076317874,0.912769158065994,0.71905428301115,0.992821249102656,"Sample1024","HC"
"Sample1025",33,33,36.75,36.72768,1.9947649641695,0.75483560763514,0.570502116498461,0.995692749461594,"Sample1025","HC"
"Sample1026",51,51,62,60.6690200165509,2.01654582690709,0.662479663211968,0.51287773550371,0.991385498923187,"Sample1026","HC"
"Sample1027",52,52,58,58.0919471153846,2.44147827965653,0.812458353710919,0.617901211250282,0.993539124192391,"Sample1027","HC"
"Sample1028",53,53,66.2,61.9183339465371,1.99509688963172,0.641298998324615,0.502506347914038,0.991385498923187,"Sample1028","HC"
"Sample1039",49,49,60,57.9542615607848,1.85084830192107,0.593947071012946,0.475573937167552,0.992103374012922,"Sample1039","HC"
"Sample1050",56,56,62.4285714285714,63.3390761327805,2.77679408015431,0.882203036513714,0.689826453312252,0.992821249102656,"Sample1050","HC"
"Sample1051",36,36,39.75,42.9142073817345,2.2395918788152,0.75732266088931,0.624970013352318,0.995692749461594,"Sample1051","HC"
"Sample1052",37,37,37.9090909090909,40.0608747044917,1.63727439417958,0.574189788033594,0.453423321656357,0.996410624551328,"Sample1052","HC"
"Sample1053",48,48,49.5,49.6776271822243,2.59409066208721,0.819993723102231,0.670099706726113,0.997128499641062,"Sample1053","HC"
"Sample1054",40,40,46,46.0659928656361,1.96317039837816,0.694966989598799,0.532186107677979,0.993539124192391,"Sample1054","HC"
"Sample1055",32,32,33.5,34.083422459893,1.84260308263694,0.681158845195107,0.531662865929407,0.997128499641062,"Sample1055","HC"
"Sample1056",50,50,61,59.7716537543897,2.69744892207508,0.898875466451321,0.689527878116314,0.991385498923187,"Sample1056","HC"
"Sample1057",35,35,37.5,37.8757161458333,1.83997904395183,0.629217258479867,0.517524307642899,0.996410624551328,"Sample1057","HC"
"Sample1058",56,56,62.1111111111111,62.8598072888889,2.58148195447788,0.875644760568301,0.641305941147822,0.992103374012922,"Sample1058","HC"
"Sample1059",59,59,70.25,65.4600606155354,2.85830378444259,0.887879042427809,0.700987746590679,0.992821249102656,"Sample1059","HC"
"Sample1060",42,42,44.5,45.2844987623762,1.99690840371753,0.685132152403902,0.534265627424467,0.995692749461594,"Sample1060","HC"
"Sample1061",49,49,50.6666666666667,51.9420463241396,2.19466686625582,0.736730519585931,0.563917832311341,0.995692749461594,"Sample1061","HC"
"Sample1062",64,64,71.2,69.4595797730775,3.17938594879958,0.900870880914675,0.764480723567533,0.993539124192391,"Sample1062","HC"
"Sample1065",75,75,108,100.004801033406,3.33714130480717,0.944637040190183,0.772935840713603,0.984206748025844,"Sample1065","HC"
"Sample1066",60,60,94,79.4354721400394,3.02564687408157,0.920431302239842,0.738981985541412,0.987796123474515,"Sample1066","HC"
"Sample1069",75,75,90,87.6209170440058,3.49613363542189,0.952426989835858,0.80976103314812,0.989231873653984,"Sample1069","HC"
"Sample1070",67,67,93.25,97.4331717171717,3.04520414977367,0.913112377599205,0.724239421385994,0.984924623115578,"Sample1070","HC"
"Sample1071",60,60,69.1,74.6455943729387,3.03094040970788,0.919154278210868,0.740274875171451,0.989949748743719,"Sample1071","HC"
"Sample1073",69,69,103.5,96.4649350594934,2.978156072658,0.915112945509003,0.703372971233579,0.982770997846375,"Sample1073","HC"
"Sample1074",58,58,63.5,70.1405979081795,3.13119740193864,0.930361993538609,0.771146742807572,0.992103374012922,"Sample1074","HC"
"Sample1075",78,78,141,111.786666666667,3.18924363675723,0.93415802218971,0.732030476129052,0.979899497487437,"Sample1075","HC"
"Sample1076",49,49,51.5,51.8462728198078,2.81021996916606,0.896339970800572,0.722083691924405,0.995692749461594,"Sample1076","HC"
"Sample1077",67,67,75.0769230769231,79.586291913215,2.98763927695466,0.90245401966246,0.710548795689948,0.989231873653984,"Sample1077","HC"
"Sample1079",57,57,76.4285714285714,76.8570533426508,2.50951876949936,0.792613462142009,0.620699220280591,0.987796123474515,"Sample1079","HC"
"Sample1081",74,74,95.2307692307692,104.319257006657,3.02960903822446,0.915952957279475,0.703894800059602,0.982770997846375,"Sample1081","HC"
"Sample1082",54,54,64.5,68.3822886297376,2.232064472264,0.754628439088067,0.559557131893392,0.989231873653984,"Sample1082","HC"
"Sample1083",78,78,88,93.6069138281043,3.50694806093459,0.952027082391756,0.804953509734392,0.98851399856425,"Sample1083","HC"
"Sample1084",67,67,74.8,74.3533152300701,3.12026401016337,0.933298427322748,0.742090871464304,0.990667623833453,"Sample1084","HC"
"Sample1086",59,59,74,76.6675966942149,2.90355851157008,0.907665184707251,0.712086290196974,0.98851399856425,"Sample1086","HC"
"Sample1088",65,65,78.9090909090909,85.6415072737069,2.7135268138871,0.869728604049887,0.650041943510176,0.987078248384781,"Sample1088","HC"
"Sample1092",55,55,79.4285714285714,79.2955603699153,2.33658211487147,0.820231812327971,0.583076576582668,0.986360373295047,"Sample1092","HC"
"Sample1094",58,58,70,76.6644906079753,2.89268304785541,0.90516060973517,0.71240577452807,0.98851399856425,"Sample1094","HC"
"Sample1095",73,73,113.625,108.855160037796,3.13133938126729,0.931713227196386,0.729837777100428,0.981335247666906,"Sample1095","HC"
"Sample1096",64,64,94.6,81.6290735670758,3.03248691515461,0.915063472423135,0.729158972342371,0.987078248384781,"Sample1096","HC"
"Sample1097",76,76,86.9090909090909,88.830298789002,3.26025726033733,0.935729823355316,0.752818750119991,0.98851399856425,"Sample1097","HC"
"Sample1099",63,63,66.9285714285714,70.5774031502767,2.97478951932815,0.91607251723699,0.718004534194583,0.992103374012922,"Sample1099","HC"
"Sample1100",61,61,96,92.8562432460919,2.90457314079928,0.90694885565145,0.706558565591839,0.984924623115578,"Sample1100","HC"
"Sample1101",38,38,47,45.6726413033379,2.14708656449083,0.798237933591658,0.590250366647626,0.993539124192391,"Sample1101","HC"
"Sample1106",62,62,67,68.0534173400904,2.83109453596731,0.864260797372155,0.685971008413476,0.992821249102656,"Sample1106","HC"
"Sample1108",55,55,79.4285714285714,85.3659785841761,2.66641113114583,0.885632139777959,0.665382938701451,0.986360373295047,"Sample1108","HC"
"Sample1110",77,77,104.142857142857,92.8453998663399,3.24870157492771,0.930000221598197,0.747892978489204,0.985642498205312,"Sample1110","HC"
"Sample1111",60,60,82.75,72.8940694380094,3.02073652797522,0.918277161625995,0.737782685865549,0.989949748743719,"Sample1111","HC"
"Sample1112",75,75,99.4285714285714,93.5948813682958,3.08091569419194,0.902383932790813,0.713589849739843,0.986360373295047,"Sample1112","HC"
"Sample1114",70,70,82.3636363636364,85.1621449388179,3.09274232522772,0.921830978294199,0.727961819191272,0.987796123474515,"Sample1114","HC"
"Sample1115",57,57,81.4285714285714,84.1050607952965,2.72428568055934,0.891475117356859,0.673819227134972,0.986360373295047,"Sample1115","HC"
"Sample1116",68,68,89,95.7306483529275,2.69907902130522,0.850500064675753,0.639666807100326,0.984206748025844,"Sample1116","HC"
"Sample1118",64,64,83.4285714285714,83.3310249307479,3.15271714250858,0.93409102738593,0.758068231137125,0.987796123474515,"Sample1118","HC"
"Sample1119",74,74,93,96.8757153012076,3.34086973221893,0.943900097348603,0.77621264081111,0.985642498205312,"Sample1119","HC"
"Sample1120",59,59,67.6666666666667,70.9744126481238,2.97102065720875,0.916191046505216,0.7286311157361,0.990667623833453,"Sample1120","HC"
